id_carpeta,carpeta,delito,fecha,sintesis,juzgado,exp_jud,fecha_proceso,fecha_sentencia,municipio,id_exp_jud,tiempo_carp_proceso,tiempo_proceso_sentencia,tiempo_carp_sentencia,repeticiones,violacion,violencia_familiar,violacion_violencia
23868,CI/AGS/23868/10-21,Violencia familiar,2021-10-27,VIOLENCIA FAMILIAR- LA DENUNCIANTE REFIERE QUE SU NIETO FUE AGREDIDO POR SUS PADRES-PR1(IDENTIFICADA).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
23869,CI/AGS/23869/10-21,Violación,2021-10-27,VIOLACION- QRR.,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,1,0,0
23874,CI/AGS/23874/11-20,Violencia familiar,2020-11-04,"VIOLENCIA FAMILIAR, LOS MENORES ESTAN VIVIENDO VIOLENCIA EN CASA DE SU MADRE Y SU NUEVA PAREJA. PR1 (IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
23877,CI/AGS/23877/10-21,Violencia familiar,2021-10-27,VIOLENCIA FAMILIAR: LA DENUNCIANTE SEÑALA QUE SU ESPOSO LA AGREDIO FISICA Y VERBALMENTE. P.R. 1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
23881,CI/AGS/23881/10-21,Violencia familiar,2021-10-27,VIOLENCIA FAMILIAR: SEÑALA LA DENUNCIANET QUE SU ESPOSO LA AGREDIO FISICAMENTE Y AMENAZABA CON MATARLA. P.R. 1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
23889,CI/AGS/23889/11-20,Violencia familiar,2020-11-04,"VIOLENCIA FAMILIAR- OFENDIDA RECIBIO LLAMADA TELEFONICA DE SU EX PAREJA EN DONDE LE DIJO QUE SACARIA SUS COSAS A LA CALLE, LE TIENE MIEDO PORQUE DURANTE SU RELACION LA AGREDIO PSICOLOGICA Y FISICAMENTE ADEMAS DE AMENAZARLA CON MATARLA. SOLICITA MEDIDA DE PROTECCION. PR1 (IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
23902,CI/AGS/23902/10-21,Violencia familiar,2021-10-27,VIOLENCIA FAMILIAR/ OFENDIDA SEÑALA QUE ES VICTIMA DE CONSTANTES AGRESIONES FISICAS Y VERBALES POR PARTE DE SU CONCUBINO. PR1.(IDENTIFICADO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
23924,CI/AGS/23924/10-21,Violencia familiar,2021-10-28,VIOLENCIA FAMILIAR/ QRR,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
23926,CI/AGS/23926/11-20,Violencia familiar,2020-11-05,VIOLENCIA FAMILIAR: SEÑALA LA DENUNCIANTE QUE SU ESPOSO LA AGREDE FISICAMENTE AL IGUAL QUE A SU HIJO . P.R. 1(IDENTIFICADO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
23928,CI/AGS/23928/10-21,Violencia familiar,2021-10-28,"VIOLENCIA FAMILIAR/ OFENDIDA SEÑALA QUE CONSTANTEMENTE ES AGREDIDA FISICA Y VERBALMENTE POR SU ESPOSO, QUE LA ULTIMA OCASION AMENAZO CON DESPOJARLA DEL DOMICILIO DONDE HABITA CON SUS HIJOS. PR1.(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
23929,CI/AGS/23929/11-20,Violencia familiar,2020-11-05,VIOLENCIA FAMILIAR: SEÑALA EL DENUNCIANTE QUE SU EX-PAREJA AGREDE FISICAMENTE A SU HIJO MENOR DE EDAD. P.R. 1(IDENTIFICADA).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
23945,CI/AGS/23945/11-20,Violencia familiar,2020-11-05,VIOLENCIA FAMILIAR/ OFENDIDA REFIERE QUE SU HIJA LA AGREDE VERBALMENTE Y AMENAZA CON CAUSARLE DAÑO/ PR1.(IDENTIFICADA),NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
23951,CI/AGS/23951/10-21,Violencia familiar,2021-10-28,VIOLENCIA FAMILIAR* LA OFENDIDA REFIERE QUE SU ESPOSO LA AGREDE FISICA Y VERBALMENTE* PR1(IDENTIFICADO)*,Juz. de Oralidad del I Partido Judicial en Ags.,0640/22,2022-07-01,NA,AGS,0640,246,NA,NA,1,0,1,0
23953,CI/AGS/23953/11-20,Violencia familiar,2020-11-05,"VIOLENCIA FAMILIAR/ OFENDIDA REFIERE QUE SU EX PAREJA, PADRE DE SU MENOR HIJO, CONSTANTEMENTE LA AGREDE DE FORMA FISICA Y VERBAL, LA AMENZA CON QUITARSE LA VIDA SI NO REGRESA CON EL/ PR1.(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
23954,CI/AGS/23954/11-20,Violencia familiar,2020-11-05,"VIOLENCIA FAMILIAR/ OFENDIDA REFIERE QUE SU CONCUBINO, PADRE DE SU MENOR HIJO, LA AGREDE CONSTANTEMENTE DE FORMA FISICA Y VERBAL/ PR1.(IDENTIFICADO)",Juz. de Oralidad del I Partido Judicial en Ags.,1245/20,2022-06-01,NA,AGS,1245,573,NA,NA,1,0,1,0
23955,CI/AGS/23955/10-21,Violencia familiar,2021-10-28,VIOLENCIA FAMILIAR- LA OFENDIDA REFIERE QUE LE LLAMO LA ATENCION A SUS HIJOS DEBIDO A QUE NO TRABAJAN Y SE LA PASAN EN CASA DEPENDIENDO DE SUS INGRESOS A RAIZ DE ESO LA VIOLENTAN VERBAL Y FISICAMENTE-PR2(IDENTIFICADOS).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
23963,CI/AGS/23963/10-21,Violación,2021-10-28,VIOLACION- PR1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,1,0,0
23973,CI/AGS/23973/10-21,Violación,2021-10-28,VIOLACION-PR1(DETENIDO).,Juz. de Oralidad del III Partido Judicial en Pab.,0553/21,2022-01-31,NA,AGS,0553,95,NA,NA,1,1,0,0
23980,CI/AGS/23980/10-21,Violación,2021-10-28,VIOLACION-PR1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,1,0,0
23987,CI/AGS/23987/11-20,Violencia familiar,2020-11-06,"VIOLENCIA FAMILIAR, LA PR NO SE HACE CARGO DE SUS HIJOS, TENIENDOLOS EN TOTAL DESCUIDO. PR1 (IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
23990,CI/AGS/23990/11-20,Violencia familiar,2020-11-06,"VIOLENCIA FAMILIAR, SU EX PAREJA TIENE DESCUIDADO Y EN ESTADO DE ABANDONO A SU HIJO DE DOS AÑOS DE EDAD.  PR1 (IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
23996,CI/AGS/23996/11-20,Violencia familiar,2020-11-06,"VIOLENCIA FAMILIAR, DURANTE TODO SU MATRIMONIO HA EXISTIDO LA VIOLENCIA EMOCIONAL, TIENE QUINCE DÍAS SEPARADA, Y EL DÍA DE AYER SU ESPOSO FUE AL DOMICILIO DONDE SE ESTÁ QUEDANDO, PARA INSULTARLA. PR1 (IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24010,CI/AGS/24010/11-20,Violencia familiar,2020-11-06,"VIOLENCIA FAMILIAR- SEÑALA DENUNCIANTE QUE SUS MENORES NIETOS SON CONSTANTEMENTE AGREDIDOS FISICAMENTE POR LA PAREJA DE SU MADRE, QUIEN LO PERMITE Y EN OCASIONES TAMBIEN LOS AGREDE. PR2 (IDENTIFICADOS).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24021,CI/AGS/24021/11-20,Violencia familiar,2020-11-06,VIOLENCIA FAMILIAR: MENOR ES AGREDIDA FISICAMENTE POR SU MADRE. P.R. 1(IDENTIFICADA).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24022,CI/AGS/24022/11-20,Violencia familiar,2020-11-06,VIOLENCIA FAMILIAR: SEÑALA LA DENUNCIANTE QUE HA SUFRIDO DE MANERA CONSTANTE DE VIOLENCIA FISICA Y VERBAL POR PARTE DE SU PAREJA AL IGUAL QUE A SU HIJA. P.R. 1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24023,CI/AGS/24023/11-20,Violencia familiar,2020-11-06,VIOLENCIA FAMILIAR: LA DENUNCIANTE SEÑALA QUE SU ESPOSO QUIEN ES DROGADICTO LA AGREDE FISICA Y VERBALMENTE DE MANERA CONSTANTE AL IGUAL QUE A SU HIJA. P.R. 1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,2,0,1,0
24023,CI/AGS/24023/10-21,Violencia familiar,2021-10-29,VIOLENCIA FAMILIAR/ DENUNCIANTE SEÑALA QUE SU HIJA LA INSULLTA CONSTANTEMENTE Y LA AGREDE FISICAMENTE A ELLA Y SUS MENORES NIETOS. PR1.(IDENTIFICADA),NA,NA,NA,NA,AGS,NA,NA,NA,NA,2,0,1,0
24026,CI/AGS/24026/10-21,Violencia familiar,2021-10-29,VIOLENCIA FAMILIAR/ OFENDIDA SEÑALA QUE SU PADRE LA HOSTIGA SEXUALMENTE E INCOMODA. POR LO QUE LA OFENDIDA SE SIENTE AGREDIDA PSICOLOGICAMENTE. PR1.(IDENTIFICADO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24060,CI/AGS/24060/10-21,Violencia familiar,2021-10-29,"VIOLENCIA FAMILIAR+ REFIERE QUE SU CONCUBINO LA AMENAZA CON CAUSARLE DAÑO Y ACUDIO A SU TRABAJO A AMENAZARLA DE MUERTE, PR1 IDENTIFICADO.",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24066,CI/AGS/24066/10-21,Violencia familiar,2021-10-29,VIOLENCIA FAMILIAR+ QRR,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24069,CI/AGS/24069/11-20,Violencia familiar,2020-11-07,VIOLENCIA FAMILIAR- SE RECIBE NOTIFICACION DEL JUZGADO PRIMERO DE LO FAMILIAR MANIFESTANDO QUE POSIBLEMENTE UNA MENOR DE EDAD SUFRE DE VIOLENCIA FAMILIAR POR SU MADRE. PR1 (IDENTIFICADA).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24077,CI/AGS/24077/10-21,Violencia familiar,2021-10-30,"VIOLENCIA FAMILIAR+ SEÑALA QUE SU HERMANO LA AGREDIO FISICAMENTE Y AL INTERVENIR SU MADRE, TAMBIEN RESULTO GOLPEADA, PR1 IDENTIFICADO",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24078,CI/AGS/24078/10-21,Violencia familiar,2021-10-30,VIOLENCIA FAMILIAR+ QRR,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24079,CI/AGS/24079/10-21,Violencia familiar,2021-10-30,"VIOLENCIA FAMILIAR+ REFIERE QUE SU ESPOSO LA AGREDE VERBAL Y FISICAMENTE, PR1 IDENTIFICADO",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24081,CI/AGS/24081/11-20,Violencia familiar,2020-11-07,VIOLENCIA FAMILIAR: LA DENUNCIANTE SEÑALA QUE SU HERMANO ENTRA A LA CASA DE SU MADRE A L AFUERZA Y AGREDE FISICAMENTE A SU MADRE Y NIETA. P.R. 1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24091,CI/AGS/24091/10-21,Violencia familiar,2021-10-30,"VIOLENCIA FAMILIAR: SEÑALA EL DENUNCIANTE QUE SU PAREJA LO AGREDE VERBALMENTE ADEMAS DE QUE A VENDIDO VEHICULOS, TERRENOS Y NO LE DA SU DINERO. P.R. 1(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24092,CI/AGS/24092/11-20,Violencia familiar,2020-11-07,"VIOLENCIA FAMILIAR/ Siendo las diecinueve horas con veinte minutos del día siete de noviembre del año en curso, se inicia la presente carpeta de investigación toda vez que acude a esta Fiscalía una mujer de nombre LAURA TERESA GALLEGOS PALACIOS quien refiere que su hijo de nombre JOEL MANUEL GUTIÉRREZ GALLEGOS de 14 años de edad, el cual está bajo la custodia de su padre JOEL GUTIÉRREZ MARTÍNEZ desde la edad de 2 años por orden judicial, le envió mensajes de texto, audio y en llamadas telefónicas refiriéndole que su padre desde hace 2 días no lo deja salir, no le da de comer y esta muy agresivo con el, sin haberlo agredido fisicamente/ PR1.",NA,NA,NA,NA,AGS,NA,NA,NA,NA,2,0,1,0
24092,CI/AGS/24092/10-21,Violencia familiar,2021-10-30,VIOLENCIA FAMILIAR: LA OFENDIDA REFIERE QUESU ESPOSO LA AMENAZA CONSTANTEMENTE. P.R. 1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,2,0,1,0
24100,CI/AGS/24100/11-20,Violencia familiar,2020-11-07,"VIOLENCIA FAMILIAR/ LA OFENDIDA REFIERE QUE SU ESPOSO DE QUIEN ACTUALMENTE SE ENCUENTRA SEPARADA, LA AGREDE FISICA Y VERBALMENETE/ PR1.(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24101,CI/AGS/24101/11-20,Violación,2020-11-07,VIOLACION.  Q.R.R.,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,1,0,0
24107,CI/AGS/24107/11-20,Violencia familiar,2020-11-08,"VIOLENCIA FAMILIAR+ REFIERE QUE ACUDIO A UN REPORTE DONDE EN MENOR DE EDAD SEÑALA QUE SU PADRE LO QUIERE GOLPEAR Y NO LE DA DE COMER DESDE HACE DOS DIAS, , PR1 DETENIDO.",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24131,CI/AGS/24131/10-21,Violencia familiar,2021-10-30,VIOLENCIA FAMILIAR- LA OFENDIDA REFIERE SER VICTIMA DE AGRESIONES VERBALES Y FISICAS POR PARTE DE SU PAREJA-PR1(DETENIDO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24134,CI/AGS/24134/10-21,Violencia familiar,2021-10-30,VIOLENCIA FAMILIAR- LA OFENDIDA REFIERE QUE SU PAREJA LA AGREDIO FISICAMENTE ESTRANGULANDOLA HASTA DEJARLA INCONSCIENTE-PR1(DETENIDO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24146,CI/AGS/24146/10-21,Violencia familiar,2021-10-31,VIOLENCIA FAMILIAR- LA OFENDIDA REFIERE SER VICTIMA DE AGRESIONES FISICAS Y VERBALES POR PARTE DE SU ESPOSO- PR1(DETENIDO).,Juz. de Oralidad del III Partido Judicial en Pab.,0527/21,2022-02-15,NA,AGS,0527,107,NA,NA,2,0,1,0
24146,CI/AGS/24146/10-21,Violencia familiar,2021-10-31,VIOLENCIA FAMILIAR- LA OFENDIDA REFIERE SER VICTIMA DE AGRESIONES FISICAS Y VERBALES POR PARTE DE SU ESPOSO- PR1(DETENIDO).,Juz. de Oralidad del III Partido Judicial en Pab.,0527/21,2022-02-15,NA,AGS,0527,107,NA,NA,2,0,1,0
24159,CI/AGS/24159/10-21,Violación,2021-10-31,VIOLACION: P.R. 1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,1,0,0
24162,CI/AGS/24162/11-20,Violencia familiar,2020-11-09,"VIOLENCIA FAMILIAR/ OFENDIDA REIERE QUE SUFRE DE VIOLENCIA FISICA Y VERBAL POR PARTE DE SU CONCUBINO, CON QUIEN TIENE QUINCE AÑOS VIVIENDO EN UNION LIBRE/ PR1.(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,2,0,1,0
24162,CI/AGS/24162/10-21,Violencia familiar,2021-10-31,"VIOLENCIA FAMILIAR/ OFENDIDA SEÑALA QUE SU CONCUBINO LA INSULTO Y LA GOLPEO, ADEMAS AMENAZO CON PRIVARLA DE LA VIDA. PR1.(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,2,0,1,0
24168,CI/AGS/24168/11-20,Violencia familiar,2020-11-09,VIOLENCIA FAMILIAR/ DENUNCIANTE REFIERE QUE SU EX ESPOSO FUE A SU DOMICILIO Y LA AMENAZO DE MUERTE/ PR1.(IDENTIFICADO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24170,CI/AGS/24170/11-20,Violencia familiar,2020-11-09,"VIOLENCIA FAMILIAR/ OFENDIDA REFIERE QUE DURANTE SU RELACION CON EL IMPUTADO SUFRIO VIOLENCIA FISICA Y VERBAL, Y AHORA QUE SE SEPARARON, NO LE AYUDA CON LA PENSION ALIMENTICIA PARA SU MENOR HIJA/ PR1.(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24175,CI/AGS/24175/10-21,Violencia familiar,2021-10-31,"VIOLENCIA FAMILIAR/ OFENDIDA REFIERE QUE SU HIJA DE QUINCE AÑOS, LA INSULTA CONSTANTEMENTE Y AMENAZA CON MATARLA. PR1.(IDENTIFICADA)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24189,CI/AGS/24189/11-20,Violencia familiar,2020-11-09,"VIOLENCIA FAMILIAR, DENUNCIANTE REFIERE QUE SU PAREJA AGREDIÓ FISICAMENTE TANTO A SU HIJA, COMO A ÉL; PR1 (IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24191,CI/AGS/24191/11-20,Violencia familiar,2020-11-09,"VIOLENCIA FAMILIAR, DENUNCIA POR ESCRITO 06/11/2020. REFIERE QUE LA IMPUTADA QUE ES TIA DE SUS MENORES HIJAS, LAS HA ESTADO VIOLETANDO PSICOLOGICA Y FISICAMENTE. PR1",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24201,CI/AGS/24201/11-20,Violencia familiar,2020-11-09,"VIOLENCIA FAMILIAR, SU PAREJA LA AGREDIO FISICAMENTE Y TAMBIEN TRATO DE AGREDIR A SU HIJO. PR1 (IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24203,CI/AGS/24203/11-20,Violencia familiar,2020-11-09,"VIOLENCIA FAMILIAR, SU ESPOSO LA AGREDE FISICA Y VERBALMENTE Y LA AMENAZA DE MUERTE. PR1 (IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24217,CI/AGS/24217/11-20,Violencia familiar,2020-11-09,"VIOLENCIA FAMILIAR, SU ESPOSO SIEMPRE LA A AGREDIDO FISICA Y VERBALMENTE Y AMENAZA CON MATARLA. PR1 (IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24218,CI/AGS/24218/11-20,Violencia familiar,2020-11-09,"VIOLENCIA FAMILIAR, SU ESPOSO LA AGREDE CONSTANTEMENTE, FRENTE A SUS HIJAS, QUIENES HAN PENSADO EN SUICIDARSE POR TAL SITUACION. PR1 (IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24226,CI/AGS/24226/11-21,Violación,2021-11-01,VIOLACION-PR1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,1,0,0
24227,CI/AGS/24227/11-20,Violación,2020-11-09,"PRIVACION ILEGAL DE LA LIBERTAD- OFENDIDA FUE PRIVADA DE SU LIBERTAD POR SU EX PAREJA QUIEN TAMBIEN LA AGREDIO FISICAMENTE, INTENTO AHOGARLA, Y TUVO RELACIONES CON ELLA SIN SU CONSENTIMIENTO. PR1 (IDENTIFICADO).",Juz. de Oralidad del I Partido Judicial en Ags.,1242/20,2020-11-10,NA,AGS,1242,1,NA,NA,1,1,0,0
24237,CI/AGS/24237/11-21,Violencia familiar,2021-11-01,"VIOLENCIA FAMILIAR+ REFIERE QUE SUS MENORES HIJAS, QUIENES VIVEN CON SU ESPOSA, LAS MALLTRATA Y AGREDE FISICAMENTE, PR1 IDENTIFCADA",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24251,CI/AGS/24251/11-21,Violencia familiar,2021-11-01,VIOLENCIA FAMILIAR: SEÑALA LA DENUNCIANTE QUE SU ESPOSO LA AGREDE FISIMENTE Y AMENAZA DE MUERTE. P.R. 1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24258,CI/AGS/24258/11-21,Violencia familiar,2021-11-01,VIOLENCIA FAMILIAR: EL DENUNCIANTE SEÑALA QUE SU HERMANA SUFRE DE VIOLENCIA FISICA Y VERBAL .P.R. 1(IDENTIFICADO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24264,CI/AGS/24264/11-21,Violencia familiar,2021-11-01,VIOLENCIA FAMILIAR: LA DENUNCIANTE SEÑALA QUE SU PAREJA LA AGREDIO FISICAMENTE Y AMENAZA CONSTANTEMENTE CON MATARLA. P.R. 1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24271,CI/AGS/24271/11-20,Violencia familiar,2020-11-09,VIOLENCIA FAMILIAR- OFENDIDA FUE AGREDIDA FISICAMENTE POR SU ESPOSO. SOLICITA MEDIDA DE PROTECCION. PR1 (IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24276,CI/AGS/24276/11-20,Violencia familiar,2020-11-09,VIOLENCIA FAMILIAR: LA DENUNCIANTE SEÑALA QUE SU PAREJA LA AGREDIO FISICAMENTE. P.R. 1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24292,CI/AGS/24292/11-20,Violencia familiar,2020-11-10,VIOLENCIA FAMILIAR: LA DENUNCIANTE REFIERE QUE SU PAREJA LA AGREDIO FISICA Y VERBALMENTE DE MANERA CONSTANTE DURANTE SU MATRIMONIO. P.R. 1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24297,CI/AGS/24297/11-20,Violencia familiar,2020-11-10,VIOLENCIA FAMILIAR/ LA DENUNCIANTE SEÑALA QUE SU EX-PAREJA AGREDIO FISICAMENTE A SU MENOR HIJA ADEMAS DE QUE LAS INSULTA Y AMENAZA/ PR1. (IDENTIFICADO),Juz. de Oralidad del I Partido Judicial en Ags.,1073/21,2021-08-27,NA,AGS,1073,290,NA,NA,1,0,1,0
24299,CI/AGS/24299/11-21,Violencia familiar,2021-11-02,VIOLENCIA FAMILIAR/ OOFENDIDA SEÑALA QUE SU ESPOSO E HIJA LA GOLPEARON Y LA CORRIERON DEL DOMICILIO.  PR2.(IDENTIFICADOS),NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24300,CI/AGS/24300/11-20,Violencia familiar,2020-11-10,"VIOLENCIA FAMILIAR/ LA OFENDIDA SEÑALA QUE SU HIJO MENOR DE EDAD, QUIEN VIVE CON SU PADRE, SE ENCUNTRA EN CONDICIONES NO APTAS PARA SU DESARROLLO FISICO Y PSICOLOGICO/ PR1.(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24301,CI/AGS/24301/11-20,Violencia familiar,2020-11-10,"VIOLENCIA FAMILIAR/ OFENDIDA REFIERE QUE SU EX CONCUBINO, PADRE DE SU HIJO, LA AGREDE FISICA Y VERBALMENTE, ADEMAS LA AMENAZA DE MUERTE/ PR1.(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24306,CI/AGS/24306/11-20,Violencia familiar,2020-11-10,"VIOLENCIA FAMILIAR/ OFENDIDA REFIERE QUE SU ESPOSO, DEL CUAL SE ENCUENTRA ACTUALMENTE SEPARADA, LA AGREDE FISICA Y VERBALMENTE, ADEMAS AMENAZA CON QUITARLE A SUS HIJOS/ PR1.(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24312,CI/AGS/24312/11-21,Violencia familiar,2021-11-02,VIOLENCIA FAMILIAR* LA OFENDIDA REFIERE QUE SU PAREJA LA GOLPEA* PR1 (IDENTIFICADO)*,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24313,CI/AGS/24313/11-21,Violencia familiar,2021-11-02,VIOLENCIA FAMILIAR* LA OFENDIDA REFIERE QUE SU ESPOSO LA AGREDIO FISICA Y VERBALMENTE* PR1 (IDENTIFICADO)*,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24318,CI/AGS/24318/11-20,Violencia familiar,2020-11-10,VIOLENCIA FAMILIAR- OFENDIDA ES CONSTANTEMENTE AGREDIDA VERBAL Y FISICAMENTE POR SU HIJA. PR1 (IDENTIFICADA).,Unidad de Gestión de los Juzgados de Ejecución,0188/21,2021-04-06,NA,AGS,0188,147,NA,NA,2,0,1,0
24318,CI/AGS/24318/11-20,Violencia familiar,2020-11-10,VIOLENCIA FAMILIAR- OFENDIDA ES CONSTANTEMENTE AGREDIDA VERBAL Y FISICAMENTE POR SU HIJA. PR1 (IDENTIFICADA).,Juz. de Oralidad del I Partido Judicial en Ags.,1258/20,2020-11-13,2021-03-11,AGS,1258,3,118,121,2,0,1,0
24326,CI/AGS/24326/11-20,Violencia familiar,2020-11-10,VIOLENCIA FAMILIAR- OFENDIDA ES AGREDIDA VERBAL Y FISICAMENTE POR SU ESPOSO. SOLICITA MEDIDA DE PROTECCION. PR1 (IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24331,CI/AGS/24331/11-21,Violencia familiar,2021-11-02,VIOLENCIA FAMILIAR- LA OFENDIDA REFIERE QUE SU PAREJA LA GOLPEO Y LE AGREDE VERBALMENTE DE FORMA RECURRENTE-PR1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24355,CI/AGS/24355/11-20,Violencia familiar,2020-11-11,"VIOLENCIA FAMILIAR, SU HERMANO CONSTANTEMETE LOS AGREDE FISICA Y VERBALMENTE E INCLUSO DAÑA EL DOMICILIO . PR1 (IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24358,CI/AGS/24358/11-21,Violencia familiar,2021-11-03,VIOLENCIA FAMILIAR: LA OFENDIDA REFIERE QUE SU CONCUBINO LA AGREDIO FISICA Y VERBALMENTE ADEMAS DE QUE LA OBLIGA A TENER RELACIONES. P.R. 1(IDENTIFICADO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24366,CI/AGS/24366/11-20,Violencia familiar,2020-11-11,"VIOLENCIA FAMILIAR, SU PAREJA LA AGREDE FISICA Y VERBALMENTE AL PUNTO DE QUERER SUICIDARSE POR ESTA SITUACION. PR1 (IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
24376,CI/AGS/24376/11-21,Violencia familiar,2021-11-03,"VIOLENCIA FAMILIAR/ OFENDIDA MENOR DE EDAD SEÑALA QUE ES VICTIMA DE CONSTANTES AGRESIONES FISICAS Y VERBALES POR PARTE DE SU MADRE, PADRE Y SU HERMANA. PR3. (1 DETENIDA)",Juz. de Oralidad del I Partido Judicial en Ags.,2153/21,2021-11-05,NA,AGS,2153,2,NA,NA,1,0,1,0
